horse_id,horse_name,sire,sire_id,sire_sire,sire_dam
2017103710,ルレーヴドゥリリ,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2017103751,サクラトゥジュール,ネオユニヴァース,2000101426,サンデーサイレンスSunday Silence(米),Halo
2017103788,フリーフロー,バーディバーディ,2007100567,ブライアンズタイムBrian's Time(米),Roberto
2017103822,フリークボンバー,ダノンシャンティ,2007105709,フジキセキ,サンデーサイレンスSunday Silence(米)
2017103868,スマートルミエール,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017103874,ゲンパチマイティー,スマートファルコン,2005100097,ゴールドアリュール,サンデーサイレンスSunday Silence(米)
2017103890,ニホンピロスクーロ,ニホンピロアワーズ,2007100191,ホワイトマズルWhite Muzzle(英),ダンシングブレーヴDancing Brave(米)
2017103992,ハーランズハーツ,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2017104000,ユキノグローリー,ノヴェリストNovellist(愛),000a012230,Monsun,Konigsstuhl
2017104056,サトノスライヴ,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2017104086,ヤマカツパトリシア,エイシンフラッシュ,2007102951,キングズベストKing's Best(米),Kingmambo(米)
2017104092,プレシオーソ,ブラックタイド,2001103312,サンデーサイレンスSunday Silence(米),Halo
2017104093,ワールドウインズ,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2017104106,レガーメペスカ,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2017104128,バーンパッション,エイシンフラッシュ,2007102951,キングズベストKing's Best(米),Kingmambo(米)
2017104137,コパノリッチマン,ヘニーヒューズHenny Hughes(米),000a011155,ヘネシーHennessy(米),Storm Cat(米)
2017104138,グランレイ,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2017104168,ウインジョイフル,リアルインパクト,2008103244,ディープインパクト,サンデーサイレンスSunday Silence(米)
2017104172,メイショウチタン,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2017104215,プリティユニバンス,ヴィクトワールピサ,2007102923,ネオユニヴァース,サンデーサイレンスSunday Silence(米)
2017104234,スズノヤマト,キングズベストKing's Best(米),000a0022d2,Kingmambo(米),Mr. Prospector
2017104238,フームスムート,トゥザグローリー,2007103265,キングカメハメハ,Kingmambo(米)
2017104262,タシロ,パイロPyro(米),000a01176a,Pulpit,A.P. Indy
2017104266,カップッチョ,ジョーカプチーノ,2006100529,マンハッタンカフェ,サンデーサイレンスSunday Silence(米)
2017104315,ブレッシングレイン,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017104415,トーセンオリジン,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017104560,ブルーダイヤカフェ,ロージズインメイRoses in May(米),000a010a10,Devil His Due,Devil's Bag
2017104623,ハナビマンカイ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017104652,フィロロッソ,ハービンジャーHarbinger(英),000a011996,Dansili,デインヒルDanehill(米)
2017104666,トランペットシェル,ノヴェリストNovellist(愛),000a012230,Monsun,Konigsstuhl
2017104681,ナムアミダブツ,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
2017104685,エアロロノア,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2017104698,ジロー,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2017104700,ナリノモンターニュ,ヴィクトワールピサ,2007102923,ネオユニヴァース,サンデーサイレンスSunday Silence(米)
2017104706,オメガエリタージュ,ノヴェリストNovellist(愛),000a012230,Monsun,Konigsstuhl
2017104719,ファルコニア,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017104727,エルバルーチェ,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
2017104743,サトノフウジン,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017104756,アラタ,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2017104767,エターナルボンド,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2017104773,オルガンザ,ダイワメジャー,2001103114,サンデーサイレンスSunday Silence(米),Halo
2017104810,ヴィアメント,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2017104815,ディープキング,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017104852,キャプテンドレイク,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2017104867,ヒロイックテイル,スクリーンヒーロー,2004103328,グラスワンダー,Silver Hawk
2017104873,エグレムニ,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2017104936,ヒートオンビート,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2017104961,タイセイモンストル,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2017104972,レッドエランドール,Golden Horn(英),000a012adf,Cape Cross,Green Desert
2017104985,ナリタザクラ,ジャスタウェイ,2009106461,ハーツクライ,サンデーサイレンスSunday Silence(米)
2017105027,エターナリー,ゴールドアリュール,1999106689,サンデーサイレンスSunday Silence(米),Halo
2017105070,チャーミングアクト,ヴァンセンヌ,2009106525,ディープインパクト,サンデーサイレンスSunday Silence(米)
2017105074,クロミナンス,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2017105097,グランデマーレ,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2017105109,フライライクバード,スクリーンヒーロー,2004103328,グラスワンダー,Silver Hawk
2017105117,クロスザルビコン,フェノーメノ,2009106599,ステイゴールド,サンデーサイレンスSunday Silence(米)
2017105135,アコルドエール,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
2017105179,アウサンガテ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017105181,サクセッション,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2017105194,ラインベック,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017105214,アドマイヤビルゴ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017105224,キングダムウイナー,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017105248,オールザワールド,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2017105253,コロンドール,タートルボウルTurtle Bowl(愛),000a012045,Dyhim Diamond,Night Shift
2017105257,トライフォーリアル,リアルインパクト,2008103244,ディープインパクト,サンデーサイレンスSunday Silence(米)
2017105269,ベレヌス,タートルボウルTurtle Bowl(愛),000a012045,Dyhim Diamond,Night Shift
2017105272,リレーションシップ,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2017105279,アドマイヤルプス,ヘニーヒューズHenny Hughes(米),000a011155,ヘネシーHennessy(米),Storm Cat(米)
2017105282,サイクロトロン,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2017105285,ダノンレガーロ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017105298,ストーンリッジ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017105321,アステロイドベルト,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2017105323,サトノヴィーナス,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2017105339,サトノシャローム,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2017105358,ソウルユニバンス,キンシャサノキセキ,2003110212,フジキセキ,サンデーサイレンスSunday Silence(米)
2017105374,フィリオアレグロ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017105375,メリディアンローグ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017105376,ポタジェ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017105379,ディアスティマ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017105392,スパークインザアイ,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2017105403,グランスピード,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2017105408,ダノングロワール,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2017105433,ヤウガウ,ゴールドアリュール,1999106689,サンデーサイレンスSunday Silence(米),Halo
2017105439,キングサーガ,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2017105460,ブラックマジック,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017105477,アイアンバローズ,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
2017105506,トラモント,アイルハヴアナザーI'll Have Another(米),000a011ed3,Flower Alley,Distorted Humor(米)
2017105517,ルリアン,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2017105525,アリストテレス,エピファネイア,2010104155,シンボリクリスエス,Kris S.
2017105558,ピオノノ,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2017105567,ヴェルトライゼンデ,ドリームジャーニー,2004102753,ステイゴールド,サンデーサイレンスSunday Silence(米)
2017105574,チュウワノキセキ,キンシャサノキセキ,2003110212,フジキセキ,サンデーサイレンスSunday Silence(米)
2017105587,ミッキーメテオ,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2017105588,モーソンピーク,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017105602,ラズルダズル,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2017105614,スズカキング,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2017105634,メラーキ,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2017105642,トゥルーヴィル,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2017105661,ジュビリーヘッド,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2017105667,トランシルヴァニア,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
